"","gene","sgrna_id","logFC","logCPM","LR","PValue","FDR"
"FAF2","FAF2","FAF2_-_175875400.23-P1P2|FAF2_-_175875441.23-P1P2",-3.06744645168868,5.38266982809621,63.1400387049516,1.92520659590743e-15,1.37797321419401e-13
"FOXO4","FOXO4","FOXO4_-_70315960.23-P1P2|FOXO4_-_70315884.23-P1P2",1.91690182225093,6.94628078869283,62.6777887698396,2.43445706082628e-15,1.73061743439691e-13
"MAEA","MAEA","MAEA_-_1283916.23-P1|MAEA_+_1283762.23-P1",-2.4110152845773,5.81371786695782,62.4568155220175,2.72351647646595e-15,1.92302345804521e-13
"MYCBP2","MYCBP2","MYCBP2_+_77901201.23-P1P2|MYCBP2_+_77901103.23-P1P2",1.61571853420201,6.32775722615897,61.7103273385494,3.97887969187901e-15,2.79055656242521e-13
"AACS","AACS","AACS_+_125549983.23-P1P2|AACS_-_125550169.23-P1P2",3.25646832025102,5.36533472081275,61.5795144045555,4.25219729251668e-15,2.95343801661993e-13
"DDX55","DDX55","DDX55_+_124086731.23-P1P2|DDX55_-_124086680.23-P1P2",-2.33588755849927,5.74482053379898,61.5723732306724,4.26764727760392e-15,2.95343801661993e-13
"MTHFD2.1","MTHFD2","MTHFD2_-_74425764.23-P1|MTHFD2_-_74425771.23-P1",-1.94888622416142,6.65402520632756,61.227399457951,5.08489297841659e-15,3.49586392266141e-13
"RNF145.1","RNF145","RNF145_-_158636562.23-P1|RNF145_-_158636514.23-P1",-1.79774943660277,6.98328264952632,61.0605177591597,5.53470420611262e-15,3.78023914731221e-13
"CAMLG","CAMLG","CAMLG_+_134074264.23-P1P2|CAMLG_+_134074249.23-P1P2",-3.93976013724999,5.5373865631873,60.7817068397384,6.37677366721063e-15,4.32709641703579e-13
"YWHAQ","YWHAQ","YWHAQ_+_9771085.23-P1P2|YWHAQ_-_9771061.23-P1P2",1.86651895708501,5.94073573882254,60.6380204042944,6.85962493081199e-15,4.62113116936916e-13
"UBIAD1","UBIAD1","UBIAD1_-_11333318.23-P1P2|UBIAD1_-_11333292.23-P1P2",1.70302115146613,6.0176924835379,60.6268870398266,6.89853074087645e-15,4.62113116936916e-13
"CTDSPL2","CTDSPL2","CTDSPL2_-_44719837.23-P1P2|CTDSPL2_+_44720020.23-P1P2",2.50451383486009,5.80416004793347,60.4198217708717,7.66373420297971e-15,5.08262968758628e-13
"TMED10","TMED10","TMED10_+_75643301.23-P1P2|TMED10_-_75643310.23-P1P2",-2.09454434749774,5.76836216894753,60.4144334512692,7.68474153721179e-15,5.08262968758628e-13
"SMG5","SMG5","SMG5_+_156252585.23-P1P2|SMG5_-_156252584.23-P1P2",-3.75117844374864,5.09003403787378,60.3894258947818,7.78299468344399e-15,5.11523864415029e-13
"PCGF3","PCGF3","PCGF3_+_699662.23-P1P2|PCGF3_+_699822.23-P1P2",2.10981050984551,6.29981673710828,60.2381334204476,8.40480129885578e-15,5.48938584831518e-13
"CXorf22","CXorf22","CXorf22_+_35937951.23-P1P2|CXorf22_-_35937932.23-P1P2",-3.10660690459178,5.45578015031337,60.1377313508029,8.84464838413412e-15,5.74078109404979e-13
"TADA1","TADA1","TADA1_-_166845036.23-P1P2|TADA1_+_166845487.23-P1P2",1.76320369794484,6.83609918982329,59.9972252312417,9.49911994323817e-15,6.12751872881722e-13
"HTR5A.1","HTR5A","HTR5A_-_154862068.23-P2|HTR5A_-_154862093.23-P2",-1.98847346511231,6.2364400554735,59.7641409635895,1.06934069122423e-14,6.85558909404491e-13
"EIF2AK4","EIF2AK4","EIF2AK4_+_40226372.23-P1P2|EIF2AK4_-_40226368.23-P1P2",1.50562053114325,8.10458749452715,59.6070616151744,1.15818838847677e-14,7.37991991437941e-13
"RBM4","RBM4","RBM4_-_66406629.23-P2|RBM4_+_66406241.23-P2",2.59144595901083,6.0031603361222,59.5613132245218,1.18542720708605e-14,7.50770564487832e-13
"RICTOR","RICTOR","RICTOR_+_39074244.23-P1P2|RICTOR_-_39074440.23-P1P2",1.81513352565544,6.02894943150853,59.4231777684476,1.27162524440948e-14,8.00511072534884e-13
"NANOS3","NANOS3","NANOS3_-_13987996.23-P1P2|NANOS3_-_13987949.23-P1P2",1.96570343229328,6.73013681447728,59.0464488669824,1.53993612874534e-14,9.63612727268789e-13
"MPHOSPH6","MPHOSPH6","MPHOSPH6_+_82203798.23-P1P2|MPHOSPH6_-_82203808.23-P1P2",-1.93912621693753,5.9803082696426,58.9974558824534,1.57875959420916e-14,9.82026057112244e-13
"KHDRBS1","KHDRBS1","KHDRBS1_+_32479908.23-P1P2|KHDRBS1_+_32479521.23-P1P2",2.59076408069317,5.48315684774554,58.5912233801833,1.940803020738e-14,1.20008234122557e-12
"RNF7","RNF7","RNF7_+_141457158.23-P1P2|RNF7_-_141457414.23-P1P2",-1.49623933495365,8.10086294975086,58.5242155688653,2.00804139817632e-14,1.23435485946721e-12
"NEIL1","NEIL1","NEIL1_+_75639678.23-P1P2|NEIL1_-_75639455.23-P1P2",2.02434174004663,5.68584220444097,57.92838545091,2.71836096630318e-14,1.66122059051861e-12
"MARS","MARS","MARS_+_57881899.23-P1P2|MARS_-_57881904.23-P1P2",3.99744396014637,5.37651785062314,57.5788376970188,3.24700317353388e-14,1.97274320717611e-12
"PRKAR2A","PRKAR2A","PRKAR2A_+_48885226.23-P1P2|PRKAR2A_+_48885249.23-P1P2",1.94675434846747,6.81444516217225,56.5179131405168,5.56887386162542e-14,3.36385733260032e-12
"DUS4L","DUS4L","DUS4L_-_107204478.23-P1P2|DUS4L_+_107204443.23-P1P2",-2.50570208860737,5.63959296138381,56.2689702152768,6.32050681530127e-14,3.79593656436197e-12
"C12orf66","C12orf66","C12orf66_+_64616010.23-P1P2|C12orf66_+_64616039.23-P1P2",-1.83947741884395,5.82324729739945,56.1567365339729,6.69179275840414e-14,3.99595624716133e-12
"NSD1","NSD1","NSD1_-_176561189.23-P1P2|NSD1_-_176560797.23-P1P2",1.91119362668851,5.77579590378321,55.980014290782,7.32114780525255e-14,4.3469315093687e-12
"CDKN2A.1","CDKN2A","CDKN2A_-_21974525.23-P2|CDKN2A_+_21974625.23-P2",-2.04354476364987,5.78020894156724,55.8751207043393,7.72236603876918e-14,4.54656066073949e-12
"SUN1.1","SUN1","SUN1_-_856299.23-P1|SUN1_-_856275.23-P1",-2.55655856936778,5.60566835313465,55.8695241136881,7.7443808383888e-14,4.54656066073949e-12
"GSTO1","GSTO1","GSTO1_-_106015047.23-P1P2|GSTO1_-_106015033.23-P1P2",5.82374711813912,5.19031570074472,55.7077506472261,8.40861092273607e-14,4.90893766159731e-12
"GTF2A2","GTF2A2","GTF2A2_+_59949667.23-P1P2|GTF2A2_+_59949653.23-P1P2",1.69023835499398,6.48671779189556,55.6497571569414,8.66036270051106e-14,5.02782167890781e-12
"GRASP","GRASP","GRASP_+_52400772.23-P1P2|GRASP_+_52400801.23-P1P2",-1.88975775994765,5.99406616812724,55.1275097715122,1.12958804572342e-13,6.52165473912142e-12
"SNX10","SNX10","SNX10_+_26331867.23-P1P2|SNX10_-_26332055.23-P1P2",-1.51932795295311,6.11459752076821,55.0638401838791,1.16677824983299e-13,6.6993586322828e-12
"KEAP1","KEAP1","KEAP1_-_10613269.23-P1P2|KEAP1_-_10613538.23-P1P2",-2.04436204558297,5.90213396152197,54.7890539970904,1.3418604827498e-13,7.66253663646743e-12
"C8orf82","C8orf82","C8orf82_+_145754432.23-P1P2|C8orf82_+_145754294.23-P1P2",-1.81149682147822,6.28616094803954,54.5121743127866,1.54487792285738e-13,8.77389907274978e-12
"HNRNPL","HNRNPL","HNRNPL_-_39340587.23-P1|HNRNPL_+_39340578.23-P1",-1.76508224656447,6.87743201771692,54.3202998331419,1.70333079353513e-13,9.62151718510384e-12
"GADD45G","GADD45G","GADD45G_+_92219986.23-P1P2|GADD45G_-_92219943.23-P1P2",1.72438482899263,6.69318608259025,54.2863070379215,1.73305270447814e-13,9.73677460311646e-12
"POFUT1","POFUT1","POFUT1_-_30795748.23-P1P2|POFUT1_+_30795702.23-P1P2",-1.65602769061657,6.43929954070802,54.1328345552503,1.87383707970188e-13,1.04714425042164e-11
"APOM","APOM","APOM_+_31620398.23-P1P2|APOM_+_31620401.23-P1P2",1.46393031462304,6.27104915729275,54.0085473646818,1.99619346973985e-13,1.10958626376497e-11
"EIF5B","EIF5B","EIF5B_-_99953906.23-P1P2|EIF5B_-_99953921.23-P1P2",-4.0167370312674,5.08211966115636,53.6897499228966,2.34784995975342e-13,1.29814984547213e-11
"EBF3","EBF3","EBF3_+_131762519.23-P1P2|EBF3_-_131762454.23-P1P2",-1.82210671199246,5.89888422999179,53.6768307787069,2.3633397895938e-13,1.29983688427659e-11
"RASEF","RASEF","RASEF_+_85678032.23-P1P2|RASEF_-_85678007.23-P1P2",1.83135088763555,5.74152208655031,53.3029014989581,2.85883971657696e-13,1.56412958315336e-11
"MED12","MED12","MED12_+_70338481.23-P1P2|MED12_+_70338552.23-P1P2",1.8207889645842,6.93304200272259,52.6849867294014,3.91572935118105e-13,2.13121727707511e-11
"WDR47","WDR47","WDR47_+_109584679.23-P1P2|WDR47_-_109584514.23-P1P2",-2.4562287132131,5.50873424428873,52.6733717954515,3.93895508860989e-13,2.13275029409188e-11
"KIAA0247","KIAA0247","KIAA0247_-_70078442.23-P1P2|KIAA0247_+_70078343.23-P1P2",1.45747317334328,6.27911983113836,52.2363657031611,4.92063995021977e-13,2.65055090102044e-11
"AP1G1","AP1G1","AP1G1_-_71842702.23-P1P2|AP1G1_-_71842491.23-P1P2",-5.21898709988682,4.99624901122841,52.1728904305332,5.08229457488955e-13,2.72358863115876e-11
"ETV3L","ETV3L","ETV3L_-_157069552.23-P1P2|ETV3L_+_157069561.23-P1P2",1.5633795300155,6.00346798482369,51.9820465450471,5.6010421132796e-13,2.98626990223326e-11
"SEMA4D","SEMA4D","SEMA4D_+_92051326.23-P2|SEMA4D_+_92051357.23-P2",-1.71387304038525,6.24633053143243,51.9311238078052,5.74820035206547e-13,3.04917226797381e-11
"PDS5B","PDS5B","PDS5B_-_33160674.23-P1P2|PDS5B_-_33160730.23-P1P2",-1.94754057284191,5.697817593598,50.6392120451895,1.11004930124752e-12,5.85859353436193e-11
"RARA","RARA","RARA_+_38498675.23-P2|RARA_-_38498669.23-P2",-1.53301445153491,6.04117554320378,50.5354219652176,1.17033294437742e-12,6.14571822549952e-11
"METTL3","METTL3","METTL3_+_21979431.23-P1P2|METTL3_-_21979084.23-P1P2",-1.54637089850373,7.40963635416957,50.5087804117182,1.18632842782566e-12,6.19856603538906e-11
"CALR","CALR","CALR_+_13049478.23-P1P2|CALR_-_13049450.23-P1P2",-1.57056207057188,5.96897824602855,50.3587793415474,1.2805593527033e-12,6.64091480559024e-11
"UCK2","UCK2","UCK2_-_165797009.23-P1P2|UCK2_-_165796883.23-P1P2",-2.2112365358059,5.69937895865125,50.3539747294966,1.28369836433419e-12,6.64091480559024e-11
"ANKRD13A","ANKRD13A","ANKRD13A_+_110437696.23-P1P2|ANKRD13A_+_110437230.23-P1P2",-3.02622496493087,5.32488118482244,49.9097988132021,1.60978722211865e-12,8.26114064367567e-11
"BCL2","BCL2","BCL2_+_60987184.23-P1P2|BCL2_+_60987148.23-P1P2",-1.46304249381687,7.53381765477832,49.9062503344222,1.61270114000941e-12,8.26114064367567e-11
"TADA2B","TADA2B","TADA2B_+_7045440.23-P1P2|TADA2B_-_7045121.23-P1P2",1.60401043739283,6.53853066831199,49.8706680394216,1.64221382163231e-12,8.37128509075982e-11
"TBPL1","TBPL1","TBPL1_+_134274402.23-P1P2|TBPL1_+_134274557.23-P1P2",-3.03297095806991,5.28931890474333,49.3429553291012,2.14904816166061e-12,1.09017248977444e-10
"SCOC","SCOC","SCOC_+_141294841.23-P1P2|SCOC_-_141294834.23-P1P2",-1.58416575676886,6.33042837619027,49.0680797493936,2.47230894273772e-12,1.24809799283136e-10
"TNRC6A","TNRC6A","TNRC6A_-_24741237.23-P1P2|TNRC6A_-_24741413.23-P1P2",1.538647669934,7.1585560466375,48.9652188405299,2.60541822268467e-12,1.3089721359161e-10
"THRAP3","THRAP3","THRAP3_-_36690096.23-P1P2|THRAP3_+_36690245.23-P1P2",-1.5789337524092,5.9020638883413,48.7204225966942,2.95176662489588e-12,1.4726939963103e-10
"EMC7","EMC7","EMC7_+_34394068.23-P1P2|EMC7_-_34393868.23-P1P2",-1.71431492541587,5.87534416528121,48.715303767512,2.95948075813553e-12,1.4726939963103e-10
"ZBED3","ZBED3","ZBED3_-_76382989.23-P1P2|ZBED3_+_76382995.23-P1P2",-1.85299751029881,6.04019452701664,48.6517325395171,3.05698131553132e-12,1.51400259465888e-10
"VPS45","VPS45","VPS45_-_150039852.23-P1P2|VPS45_-_150039823.23-P1P2",1.62156208152294,5.95623014834215,48.6073066234111,3.1270202885883e-12,1.54138500074282e-10
"FAM171A1","FAM171A1","FAM171A1_-_15413040.23-P1P2|FAM171A1_-_15413102.23-P1P2",1.46805366752853,7.49253462858453,48.2673744816869,3.71888461254495e-12,1.82452320192933e-10
"KRTAP10-4","KRTAP10-4","KRTAP10-4_+_45993612.23-P1P2|KRTAP10-4_+_45993593.23-P1P2",-1.4002962006343,6.23408879006653,48.2558019133039,3.74089709016668e-12,1.82674647627298e-10
"CUL5","CUL5","CUL5_+_107880135.23-P1P2|CUL5_-_107879730.23-P1P2",-1.54723441512426,6.47379241923345,47.9818854534075,4.30175181234995e-12,2.09085146228172e-10
"DHX34","DHX34","DHX34_-_47852621.23-P1P2|DHX34_-_47852649.23-P1P2",-1.71804568706747,6.4556226190526,47.9521978566239,4.36738251411369e-12,2.11292348483741e-10
"PLEKHA8","PLEKHA8","PLEKHA8_+_30068089.23-P1P2|PLEKHA8_-_30068028.23-P1P2",-3.06453773950826,5.24975000083323,47.8661942775919,4.56322292350974e-12,2.19749675348741e-10
"EFEMP1","EFEMP1","EFEMP1_+_56150840.23-P1P2|EFEMP1_+_56150828.23-P1P2",1.60476095100349,6.87442697661042,47.848525509411,4.6045324087562e-12,2.20721851704139e-10
"TAF4","TAF4","TAF4_+_60640894.23-P1P2|TAF4_+_60640814.23-P1P2",6.73741956026933,4.90341194796379,47.3738930870242,5.86587450931401e-12,2.79901317910189e-10
"PTP4A1","PTP4A1","PTP4A1_-_64282833.23-P1P2|PTP4A1_+_64282947.23-P1P2",-1.60219686854053,7.0213682503679,47.3603167768715,5.90664238840525e-12,2.80565513449249e-10
"GOSR1","GOSR1","GOSR1_-_28804478.23-P1P2|GOSR1_-_28804457.23-P1P2",-2.15162783951106,5.54110830010044,47.3055484539745,6.07400415029736e-12,2.87209698509536e-10
"S100A5","S100A5","S100A5_-_153513361.23-P1P2|S100A5_-_153513214.23-P1P2",-1.46575771939933,6.06695624948688,46.7674519557615,7.99299538633483e-12,3.76246854897293e-10
"SRP9","SRP9","SRP9_-_225965560.23-P1P2|SRP9_-_225965515.23-P1P2",-2.06965330256222,5.57671389882157,46.7579743672946,8.03174472940753e-12,3.76375481714389e-10
"AMBRA1","AMBRA1","AMBRA1_+_46615541.23-P1P2|AMBRA1_-_46615538.23-P1P2",1.7192630493134,5.84215822046839,46.6656909796914,8.41901555784109e-12,3.9276210972964e-10
"METTL21A","METTL21A","METTL21A_+_208489977.23-P1P2|METTL21A_-_208489914.23-P1P2",-1.54789830815373,6.32635306531505,46.6419965460173,8.52143016012727e-12,3.94454828076621e-10
"TNNT1","TNNT1","TNNT1_-_55658253.23-P2|TNNT1_+_55658280.23-P2",1.59774578316933,5.86070413878787,46.6398445208815,8.53079341103507e-12,3.94454828076621e-10
"DENND6B","DENND6B","DENND6B_-_50765123.23-P1P2|DENND6B_-_50765421.23-P1P2",2.1062598315133,5.52673568760495,46.5757016197558,8.81465040290111e-12,4.057845670058e-10
"RRAGC","RRAGC","RRAGC_+_39325006.23-P1P2|RRAGC_-_39325319.23-P1P2",-1.58111187039069,5.85659328044683,46.5405649009785,8.97413147277782e-12,4.11314359168984e-10
"PDCD4","PDCD4","PDCD4_-_112631702.23-P1|PDCD4_-_112631751.23-P1",-1.35920619834821,6.18330055813262,46.5303689422392,9.02094790779787e-12,4.11654609766322e-10
"RASAL2","RASAL2","RASAL2_-_178063304.23-P1P2|RASAL2_-_178063285.23-P1P2",3.71278190894695,5.18724236208251,46.2450805743804,1.04348217748118e-11,4.74103858899057e-10
"PRDM14","PRDM14","PRDM14_-_70983451.23-P1P2|PRDM14_-_70983469.23-P1P2",1.72688323730853,5.88489618153829,46.2277809425149,1.05273646142221e-11,4.76237923024335e-10
"MADCAM1","MADCAM1","MADCAM1_-_489194.23-P1P2|MADCAM1_-_489246.23-P1P2",-1.51390749484218,6.0709668365288,46.2056936176356,1.06467136358179e-11,4.79561023682316e-10
"PLXDC1","PLXDC1","PLXDC1_-_37307872.23-P1|PLXDC1_+_37307604.23-P1",2.51463632480254,5.46375598281831,46.1914704579769,1.07242844158501e-11,4.80981854702292e-10
"CEACAM16","CEACAM16","CEACAM16_+_45202405.23-ENST00000587331.1|CEACAM16_-_45202663.23-ENST00000587331.1",1.36547089224134,6.22522464215222,46.046801489285,1.15461497350692e-11,5.15629336459288e-10
"UBN1","UBN1","UBN1_+_4897489.23-P1P2|UBN1_-_4897536.23-P1P2",-1.41235291043549,6.11963042064501,45.9018458798713,1.24328752333517e-11,5.52866153993727e-10
"ZFP91","ZFP91","ZFP91_-_58346579.23-P1P2|ZFP91_-_58346669.23-P1P2",-1.34546462412184,6.26324775073153,45.8042236153417,1.3068147609285e-11,5.78653146258593e-10
"MLLT3","MLLT3","MLLT3_-_20622368.23-P1P2|MLLT3_-_20622379.23-P1P2",1.64171299493552,6.76984043074277,45.7590998312956,1.3372669066543e-11,5.89638783735759e-10
"OCM2","OCM2","OCM2_-_97619310.23-ENST00000257627.4|OCM2_+_97619340.23-ENST00000257627.4",1.86207186071418,5.66859715413648,45.6685538306964,1.40053182384088e-11,6.14939393241057e-10
"TTI1","TTI1","TTI1_+_36661804.23-P1P2|TTI1_+_36661799.23-P1P2",3.88611877759461,5.27188179562441,45.6458585534216,1.41685320750169e-11,6.19502762275845e-10
"ASNA1","ASNA1","ASNA1_+_12848373.23-P1P2|ASNA1_+_12848657.23-P1P2",-6.19488417803311,5.14123349575876,45.5375247378258,1.49742382621817e-11,6.52003290999162e-10
"RBM48","RBM48","RBM48_+_92158174.23-P1P2|RBM48_-_92158122.23-P1P2",-3.62410256116638,4.85652984967224,45.5013258122944,1.52535543492779e-11,6.61409306846284e-10
"PHTF1","PHTF1","PHTF1_+_114301610.23-P1P2|PHTF1_+_114302102.23-P1P2",-1.80960771558375,5.65603650304038,45.293819107828,1.69583483925339e-11,7.32292316950328e-10
"KDELC2","KDELC2","KDELC2_-_108369114.23-P1P2|KDELC2_-_108369098.23-P1P2",3.19763422462786,5.07202403616631,45.1635593759113,1.81246434304106e-11,7.79434254517659e-10
"PUM1","PUM1","PUM1_-_31538464.23-P1P2|PUM1_+_31538495.23-P1P2",1.66194197998635,5.82244026828579,45.1172617897259,1.85582343608679e-11,7.94809627340449e-10
"LIN54","LIN54","LIN54_+_83933961.23-P1|LIN54_+_83933984.23-P1",-1.46293064572496,6.53554852293245,45.0808295760558,1.89067200035757e-11,8.06429485866801e-10
"RBL2","RBL2","RBL2_+_53468434.23-P1|RBL2_+_53468403.23-P1",1.4806564119302,6.44153315721249,44.9336437698043,2.03825626497927e-11,8.65844632887535e-10
"MAP2K6","MAP2K6","MAP2K6_+_67410896.23-P1P2|MAP2K6_+_67410867.23-P1P2",1.52454939471899,6.4713679964694,44.809491963867,2.1716739081981e-11,9.18785115006889e-10
"SETD2","SETD2","SETD2_-_47205192.23-P1P2|SETD2_-_47205071.23-P1P2",-3.65901419537636,5.17998349040156,44.6224183837178,2.38940006261586e-11,1.00682381670709e-09
"PEX1","PEX1","PEX1_-_92157440.23-P1P2|PEX1_+_92157741.23-P1P2",-5.02196741346261,5.04447864722036,44.4798769492466,2.56985099220844e-11,1.07851176179029e-09
"FBXW4","FBXW4","FBXW4_-_103454889.23-P1P2|FBXW4_+_103454936.23-P1P2",3.12860258815965,5.3689317654706,44.4393161851019,2.62364854193399e-11,1.09668509052841e-09
"GRIA1","GRIA1","GRIA1_-_152870211.23-P1P2|GRIA1_-_152870542.23-P1P2",-1.30021076457311,6.21417280744406,44.4071727582114,2.66708126164541e-11,1.11039837387229e-09
"FKBP10","FKBP10","FKBP10_+_39969292.23-P1P2|FKBP10_-_39969268.23-P1P2",-2.20110021009539,5.71306696804331,44.3419713777868,2.75740543643426e-11,1.143447889315e-09
"PAPSS2","PAPSS2","PAPSS2_+_89419690.23-P1P2|PAPSS2_+_89419678.23-P1P2",1.4179330372373,6.39616583793058,44.1541066548838,3.03514375968756e-11,1.25364633552312e-09
"LUC7L2","LUC7L2","LUC7L2_+_139026137.23-P2|LUC7L2_-_139026126.23-P2",-1.77028638745972,6.82257050483113,43.5828173764239,4.06391647769212e-11,1.67196563747569e-09
"TMEM189-UBE2V1","TMEM189-UBE2V1","TMEM189-UBE2V1_+_48770183.23-P1P2|TMEM189-UBE2V1_+_48770193.23-P1P2",-1.35833007758437,7.52962143198973,43.4742281363875,4.29579853995723e-11,1.76043508794325e-09
"PQLC2","PQLC2","PQLC2_-_19638846.23-P1P2|PQLC2_-_19638852.23-P1P2",-1.82705352994603,5.60860950104584,43.2809461684874,4.74178573596738e-11,1.93561175550231e-09
"EIF4ENIF1","EIF4ENIF1","EIF4ENIF1_+_31885761.23-P1P2|EIF4ENIF1_+_31885787.23-P1P2",-2.55407112923607,5.46350099325026,43.077077862069,5.26252115932065e-11,2.13981891497668e-09
"SUFU","SUFU","SUFU_+_104263799.23-P1P2|SUFU_-_104263756.23-P1P2",1.46457434228442,7.28865075383568,42.9924244735662,5.49522377293585e-11,2.22577862120851e-09
"ZNF560","ZNF560","ZNF560_-_9609243.23-P1P2|ZNF560_+_9609015.23-P1P2",2.85949371152061,5.21345755017675,42.8247365613646,5.98702908366415e-11,2.41561598163283e-09
"RIN3","RIN3","RIN3_-_92980151.23-P1P2|RIN3_+_92980206.23-P1P2",1.78619182065588,6.07100774055672,42.7129430444112,6.33914581533834e-11,2.54784899116483e-09
"HEXDC","HEXDC","HEXDC_+_80376280.23-P1P2|HEXDC_+_80376309.23-P1P2",1.40045328565555,6.35145370089869,42.6392392521807,6.58255552709538e-11,2.63554426276424e-09
"NAE1","NAE1","NAE1_+_66864833.23-P1P2|NAE1_+_66864757.23-P1P2",-1.54781026604307,6.00122363618241,42.6043766613786,6.70092822705091e-11,2.67269847223977e-09
"FOXK1","FOXK1","FOXK1_+_4722113.23-P1P2|FOXK1_-_4721964.23-P1P2",1.72385039954187,6.00424853270303,42.3927449019203,7.46665008847462e-11,2.96442111828391e-09
"HKDC1","HKDC1","HKDC1_-_70980134.23-P1P2|HKDC1_-_70980107.23-P1P2",1.41854573473112,6.13160486505033,42.3868826171304,7.48906387776988e-11,2.96442111828391e-09
"COPRS","COPRS","COPRS_-_30186172.23-P1P2|COPRS_+_30186241.23-P1P2",1.48517181829169,7.08418614632742,42.0622064018558,8.8415564065855e-11,3.48657601693654e-09
"ZIK1","ZIK1","ZIK1_+_58095767.23-P1P2|ZIK1_+_58095711.23-P1P2",1.47547382925009,6.69614368198802,41.9186364926436,9.51514085994515e-11,3.73809105212131e-09
"FADS2.1","FADS2","FADS2_-_61595787.23-P1|FADS2_-_61595853.23-P1",1.63919550365259,5.70990762147979,41.863343602654,9.7880516134724e-11,3.83090409590961e-09
"LMO1.1","LMO1","LMO1_+_8285393.23-P2|LMO1_-_8284956.23-P2",-1.85136133384439,5.71117181655561,41.6400237975631,1.09723855484691e-10,4.27841152916054e-09
"ITIH5","ITIH5","ITIH5_-_7708892.23-P1P2|ITIH5_-_7708883.23-P1P2",-1.5349240931873,7.04854503619372,41.5710562493405,1.13663650591246e-10,4.41555817352609e-09
"CACNB2","CACNB2","CACNB2_-_18689826.23-P2|CACNB2_-_18689893.23-P2",-1.32532274821957,6.13637033467189,41.402751407311,1.23882900062974e-10,4.79472705799289e-09
"PIP4K2A","PIP4K2A","PIP4K2A_+_23003464.23-P1P2|PIP4K2A_+_23003278.23-P1P2",-1.36919532512767,7.49208552171463,41.2988711340282,1.30644318555002e-10,5.02049442725541e-09
"UBAP2L","UBAP2L","UBAP2L_-_154193461.23-P1P2|UBAP2L_-_154193471.23-P1P2",-2.83696411735369,5.3543803302712,41.2983824468117,1.3067698413526e-10,5.02049442725541e-09
"TMEM189","TMEM189","TMEM189_-_48770240.23-P1P2|TMEM189_+_48770183.23-P1P2",-2.03565429528704,6.55541481899295,41.2135791284308,1.36471153982321e-10,5.223895820935e-09
"ANKRD26","ANKRD26","ANKRD26_-_27389221.23-P1P2|ANKRD26_+_27389387.23-P1P2",-1.47533314578163,5.87549025869124,40.8634544494797,1.63245489438574e-10,6.22596848406242e-09
"MED13","MED13","MED13_-_60142558.23-P1P2|MED13_+_60142607.23-P1P2",1.68984551771402,7.096261936934,40.6045784588923,1.8636946496921e-10,7.08203966882998e-09
"CNOT3","CNOT3","CNOT3_+_54641532.23-P1P2|CNOT3_-_54641691.23-P1P2",-6.73958381745491,4.8452342681264,40.5320962187584,1.93412673182101e-10,7.32305229982955e-09
