sgRNA	Gene	Low_1	Low_2	Low_3	High_1	High_2	High_3
CPA6_-_68658572.23-P1P2|CPA6_+_68658631.23-P1P2	CPA6	4741	4022	4419	3609	3582	3762
non-targeting_03114|non-targeting_00481	negative_control	3222	2329	4355	2200	4713	4242
GPRC5B_+_19896141.23-P1P2|GPRC5B_-_19896112.23-P1P2	GPRC5B	2120	1413	2543	2648	2072	2034
WDFY3_+_85887823.23-P1P2|WDFY3_-_85887749.23-P1P2	WDFY3	5617	6919	4491	8094	3430	9235
CSDE1_+_115300574.23-P1P2|CSDE1_-_115300604.23-P1P2	CSDE1	4568	3011	5152	2088	2888	2113
CBLN4_+_54580385.23-P1P2|CBLN4_-_54579860.23-P1P2	CBLN4	5997	4173	7255	4199	6216	5633
FAR1_-_13690642.23-P1P2|FAR1_-_13690253.23-P1P2	FAR1	2617	3652	3786	2224	2648	2413
NF1_-_29422451.23-P1P2|NF1_+_29421971.23-P1P2	NF1	4214	4266	5975	2409	2575	3544
ERMAP_-_43282844.23-P1|ERMAP_+_43282859.23-P1	ERMAP	5355	6618	5441	5662	5081	8182
TMPRSS4_-_117947815.23-P1P2|TMPRSS4_-_117948002.23-P1P2	TMPRSS4	5857	6217	6442	5368	3668	6112
MPZL3_-_118122964.23-P1P2|MPZL3_-_118122866.23-P1P2	MPZL3	5541	4889	5791	7079	4865	5926
DLG3_+_69672188.23-P2|DLG3_-_69672445.23-P2	DLG3	5199	5492	6560	4953	3576	7054
NCKAP5_-_134325983.23-P1P2|NCKAP5_+_134326021.23-P1P2	NCKAP5	2176	2348	4066	3322	2167	3341
FAM153A_+_177209332.23-ENST00000393518.3|FAM153A_+_177209341.23-ENST00000393518.3	FAM153A	3082	2702	4339	1951	2951	4482
SH2D3C_-_130533558.23-P1|SH2D3C_-_130533540.23-P1	SH2D3C	5391	4766	7080	4939	5060	5952
PNPLA8_-_108166497.23-P1P2|PNPLA8_-_108166506.23-P1P2	PNPLA8	4640	4547	7896	3176	5528	4885
non-targeting_03318|non-targeting_00221	negative_control	3564	4852	5475	4997	4383	5421
FASTK_-_150777466.23-P1P2|FASTK_-_150777855.23-P1P2	FASTK	2255	2732	1824	3510	2466	3605
SLC17A1_+_25832209.23-P1P2|SLC17A1_+_25832155.23-P1P2	SLC17A1	4610	4171	6006	2345	4852	3714
STARD3NL_+_38218014.23-P1P2|STARD3NL_-_38218173.23-P1P2	STARD3NL	4916	4131	5707	3875	3461	4553
TPST2_-_26961276.23-P2|TPST2_+_26961281.23-P2	TPST2	5921	3415	5469	3426	3909	4375
HMGB2_+_174255479.23-P1P2|HMGB2_-_174255239.23-P1P2	HMGB2	4200	3237	4829	3908	3443	4311
IL1RL2_+_102803511.23-P1P2|IL1RL2_-_102803702.23-P1P2	IL1RL2	6015	4459	7722	3821	4911	5636
KIAA0556_-_27561498.23-P1P2|KIAA0556_+_27561513.23-P1P2	KIAA0556	3088	4763	4249	4575	5353	6342
OR52J3_+_5067829.23-ENST00000380370.1|OR52J3_+_5067799.23-ENST00000380370.1	OR52J3	5968	3470	8163	6023	4501	5127
KNCN_-_47015005.23-P1P2|KNCN_+_47015423.23-P1P2	KNCN	5013	5387	5973	4789	5445	4876
GLB1L3_-_134146306.23-P1P2|GLB1L3_-_134146316.23-P1P2	GLB1L3	6117	5468	7126	3728	3619	5933
OTP_+_76934313.23-P1P2|OTP_-_76934520.23-P1P2	OTP	6055	3160	6544	3056	5272	4386
CCDC28B_-_32666255.23-P1|CCDC28B_-_32666328.23-P1	CCDC28B	4150	2537	4995	2438	2841	2749
OR10K1_+_158435321.23-ENST00000289451.2|OR10K1_+_158435303.23-ENST00000289451.2	OR10K1	3594	2202	4517	2560	2795	2800
C3orf30_-_118865029.23-P1P2|C3orf30_+_118865045.23-P1P2	C3orf30	4499	3599	4951	2247	1917	3175
KIAA1024L_+_129083848.23-P1P2|KIAA1024L_-_129084061.23-P1P2	KIAA1024L	3991	4527	6943	4888	4911	7949
SYNJ1_+_34100207.23-P1P2|SYNJ1_-_34100169.23-P1P2	SYNJ1	9050	5247	8889	8422	6158	8341
BSDC1_+_32860003.23-P1P2|BSDC1_+_32860047.23-P1P2	BSDC1	3026	1651	5535	2811	1692	2399
C18orf25_-_43754073.23-P1P2|C18orf25_-_43754064.23-P1P2	C18orf25	5347	4619	7088	5958	4675	4802
ZFAND5_+_74980042.23-P1P2|ZFAND5_+_74980081.23-P1P2	ZFAND5	3998	4241	4004	4389	2686	6746
C16orf74_-_85784729.23-P1P2|C16orf74_-_85784665.23-P1P2	C16orf74	4857	2340	3534	3805	4307	6000
POLM_-_44113758.23-P2|POLM_-_44113711.23-P2	POLM	3188	2385	4752	2916	2779	3026
ZNF710_+_90544555.23-P1P2|ZNF710_+_90544591.23-P1P2	ZNF710	2623	2920	2547	2465	3184	1787
COLEC10_+_120079552.23-P1P2|COLEC10_-_120079509.23-P1P2	COLEC10	3230	1934	3345	2529	3711	1732
TTLL12_-_43583076.23-P1P2|TTLL12_+_43583125.23-P1P2	TTLL12	5696	6675	6233	5779	4109	5565
MTNR1A_+_187476505.23-P1P2|MTNR1A_+_187476511.23-P1P2	MTNR1A	2208	3412	2316	3120	1119	2688
JUN_-_59249500.23-P1P2|JUN_+_59249679.23-P1P2	JUN	4723	6315	7016	4385	4204	6540
PKHD1L1_-_110374742.23-P1P2|PKHD1L1_-_110374780.23-P1P2	PKHD1L1	4237	4901	6495	4575	6802	5778
KLRC3_-_10573017.23-P1P2|KLRC3_+_10572845.23-P1P2	KLRC3	4036	3078	1763	2260	2251	3149
TMEM70_+_74888454.23-P1P2|TMEM70_-_74888925.23-P1P2	TMEM70	6170	4297	7344	3012	6529	4870
KIAA1109_+_123073669.23-P1P2|KIAA1109_+_123073879.23-P1P2	KIAA1109	5210	4902	8502	6316	6168	9398
AGFG2_-_100136951.23-P1P2|AGFG2_-_100136848.23-P1P2	AGFG2	8029	5068	9065	4617	7073	6932
CLDN12_-_90032867.23-P1P2|CLDN12_-_90032802.23-P1P2	CLDN12	4832	4333	6838	6391	6251	6446
MSLN_-_811153.23-P1P2|MSLN_-_811145.23-P1P2	MSLN	5761	2494	4321	3419	4463	3671
non-targeting_00364|non-targeting_01292	negative_control	4574	6616	4264	7269	3270	8596
non-targeting_00599|non-targeting_03472	negative_control	3431	2607	4881	2702	2800	4561
OR2T33_-_248436688.23-ENST00000318021.2|OR2T33_+_248436675.23-ENST00000318021.2	OR2T33	3032	3705	2760	2515	3110	2941
STEAP4_-_87936150.23-P1P2|STEAP4_-_87936131.23-P1P2	STEAP4	3576	1847	2852	3228	2101	2928
ITIH6_+_54824650.23-P1P2|ITIH6_+_54824647.23-P1P2	ITIH6	2750	2589	2766	1927	2686	3398
S100A3_+_153521740.23-P1P2|S100A3_-_153521457.23-P1P2	S100A3	6445	4179	8501	4735	5562	4837
PRMT6_-_107599757.23-P1P2|PRMT6_-_107599711.23-P1P2	PRMT6	1517	472	1233	7	1602	310
INPP5K_+_1419864.23-P1P2|INPP5K_-_1419649.23-P1P2	INPP5K	4919	4615	5674	4107	4749	5060
FNBP4_-_47788874.23-P1P2|FNBP4_+_47788834.23-P1P2	FNBP4	2289	3416	2723	3384	2247	155
METRN_-_765120.23-P1P2|METRN_-_765123.23-P1P2	METRN	3195	2865	3384	2699	2391	2952
PCDHGB1_+_140729706.23-P1P2|PCDHGB1_+_140729714.23-P1P2	PCDHGB1	1527	3313	4501	2304	3192	4168
RAET1E_-_150212022.23-P1|RAET1E_-_150212043.23-P1	RAET1E	4078	3825	5285	3867	3537	3309
PTPN4_+_120517494.23-P1P2|PTPN4_+_120517555.23-P1P2	PTPN4	6045	4290	7045	4109	4389	6338
RTN2_-_45996448.23-P1|RTN2_-_45996453.23-P1	RTN2	3010	3571	2758	1999	3022	3928
DOCK2_-_169064308.23-P1P2|DOCK2_-_169064293.23-P1P2	DOCK2	5666	5260	4471	5703	4371	5566
non-targeting_03004|non-targeting_03662	negative_control	7299	4125	8644	3833	4514	4882
ASB9_+_15288172.23-P1P2|ASB9_+_15287888.23-P1P2	ASB9	4028	3276	3186	3365	4086	3104
ERN1_-_62207482.23-P1P2|ERN1_-_62207499.23-P1P2	ERN1	6557	5620	7154	6746	6145	8943
OR4F15_-_102358396.23-ENST00000332238.4|OR4F15_-_102358451.23-ENST00000332238.4	OR4F15	1411	692	1298	1447	1074	457
MCF2L_-_113623543.23-ENST00000535094.2|MCF2L_-_113623551.23-ENST00000535094.2	MCF2L	3342	2453	3816	3210	2266	3587
VSTM2A_+_54610208.23-P1P2|VSTM2A_+_54610187.23-P1P2	VSTM2A	3962	4165	4434	3538	2917	3844
FAM71E2_+_55871093.23-P2|FAM71E2_-_55870920.23-P2	FAM71E2	3594	4177	4650	4509	4364	2973
CLK4_+_178054052.23-P1P2|CLK4_+_178054000.23-P1P2	CLK4	6778	9794	8364	6142	7544	7670
TP53BP1_+_43802658.23-P2|TP53BP1_+_43802597.23-P2	TP53BP1	5623	5685	4179	4705	5207	4473
ZNF79_+_130186743.23-P1P2|ZNF79_-_130186722.23-P1P2	ZNF79	3873	2431	6009	2165	3053	4169
SLC25A11_+_4843207.23-P1P2|SLC25A11_+_4843198.23-P1P2	SLC25A11	2149	3350	2698	2579	2102	2245
CTSH_-_79237366.23-P1P2|CTSH_+_79237358.23-P1P2	CTSH	6354	4355	8115	7365	5535	8437
FAM210B_-_54934069.23-P1P2|FAM210B_+_54934059.23-P1P2	FAM210B	5904	5955	7722	3666	4929	6073
IGFLR1_+_36235515.23-P2|IGFLR1_-_36235591.23-P2	IGFLR1	2770	3850	3627	2356	1788	4611
BARX1_+_96717617.23-P1P2|BARX1_-_96717631.23-P1P2	BARX1	2342	1793	2388	2099	2624	2486
ICT1_-_73008809.23-P1P2|ICT1_-_73008787.23-P1P2	ICT1	4535	3204	4141	3275	3767	2948
non-targeting_01825|non-targeting_01637	negative_control	5255	3798	6032	4419	4110	3507
MAGEB2_-_30233718.23-P1P2|MAGEB2_+_30233683.23-P1P2	MAGEB2	5396	4010	6337	3665	4411	4619
ALDH1A3_-_101419689.23-P1|ALDH1A3_-_101419642.23-P1	ALDH1A3	1427	3077	1925	2423	1337	2852
C1orf85_+_156265403.23-P1|C1orf85_+_156265451.23-P1	C1orf85	2890	2531	5409	2596	5141	4022
TREX1_+_48507673.23-P1P2|TREX1_+_48507655.23-P1P2	TREX1	5664	3750	5120	3675	4511	5472
"MAGEA3_+_151938169.23-ENST00000370278.3,ENST00000393902.3|MAGEA3_+_151937987.23-ENST00000370278.3,ENST00000393902.3"	MAGEA3	4463	6146	5209	4100	4258	5298
CRYAA_+_44590399.23-P2|CRYAA_+_44590382.23-P2	CRYAA	3103	2584	2336	2936	2753	3164
FRMD3_-_86153243.23-P1P2|FRMD3_-_86153131.23-P1P2	FRMD3	5299	4755	6067	4264	4447	5653
MZT2B_+_130940063.23-P1P2|MZT2B_+_130939639.23-P1P2	MZT2B	1073	809	1166	960	1697	853
TLX3_+_170736308.23-P1P2|TLX3_-_170736291.23-P1P2	TLX3	3551	2608	2861	3310	3093	1220
ZEB2_-_145275121.23-P2|ZEB2_-_145275118.23-P2	ZEB2	2147	2586	2530	1816	2312	2717
NIF3L1_-_201754125.23-P1P2|NIF3L1_+_201754156.23-P1P2	NIF3L1	2097	2749	2579	1432	2399	2860
LRRC57_-_42840935.23-P1P2|LRRC57_+_42840959.23-P1P2	LRRC57	4553	3948	6182	3555	4520	3189
ZHX2_+_123794040.23-P1P2|ZHX2_+_123793990.23-P1P2	ZHX2	4278	4944	5242	3259	2460	5167
GATM_-_45694388.23-P2|GATM_-_45694399.23-P2	GATM	1631	652	2327	1146	1498	896
ASAH2B_-_52499912.23-P1P2|ASAH2B_-_52499925.23-P1P2	ASAH2B	3733	2234	5202	3241	3761	3451
"ESRRG_-_217112601.23-ENST00000361395.2,ENST00000366938.2,ENST00000487276.1|ESRRG_-_217112951.23-ENST00000361395.2,ENST00000366938.2,ENST00000487276.1"	ESRRG	1359	2110	1245	1489	973	2551
AHCTF1_-_247095134.23-P1P2|AHCTF1_+_247094988.23-P1P2	AHCTF1	1342	1462	2122	1471	2243	2780
NUDT17_+_145589378.23-P1P2|NUDT17_-_145589387.23-P1P2	NUDT17	4606	2228	3909	3768	2501	4675
C1RL_-_7261823.23-P1P2|C1RL_-_7261811.23-P1P2	C1RL	3809	7064	1874	6477	2186	6978
BRD9_+_892880.23-P1P2|BRD9_-_891721.23-P1P2	BRD9	3244	286	4216	753	2774	146
CDC25B_+_3777015.23-P1P2|CDC25B_-_3776960.23-P1P2	CDC25B	4677	1948	5489	1953	3985	2484
HSPA1L_+_31783002.23-P1P2|HSPA1L_+_31782998.23-P1P2	HSPA1L	2754	2246	2404	1675	1932	1173
RPL26L1_-_172386481.23-P1P2|RPL26L1_+_172386510.23-P1P2	RPL26L1	3110	6402	4609	4189	3169	6833
non-targeting_00295|non-targeting_00583	negative_control	2260	2032	4411	1396	2314	2562
non-targeting_02774|non-targeting_00697	negative_control	4738	3246	5132	4040	4974	3824
HCN2_+_589972.23-P1P2|HCN2_+_590106.23-P1P2	HCN2	16338	9894	15500	5862	13272	10041
ACSBG1_+_78526846.23-P1P2|ACSBG1_-_78526810.23-P1P2	ACSBG1	3958	3518	3947	3802	4566	4814
HEATR4_-_74025591.23-P1P2|HEATR4_+_74025583.23-P1P2	HEATR4	3917	3686	4026	3022	3642	3041
EMILIN1_-_27301510.23-P1P2|EMILIN1_-_27301546.23-P1P2	EMILIN1	6863	6622	9760	4324	5143	6263
CPT1A_-_68609315.23-P1P2|CPT1A_-_68609263.23-P1P2	CPT1A	8635	6721	8482	4091	4703	5779
CCDC94_-_4247137.23-P1P2|CCDC94_-_4247149.23-P1P2	CCDC94	390	912	469	548	490	916
non-targeting_03240|non-targeting_03788	negative_control	3260	3389	4437	2002	3883	4076
B3GNT7_+_232260465.23-P1P2|B3GNT7_+_232260509.23-P1P2	B3GNT7	9129	5155	8577	7382	5861	8544
ARHGAP20_+_110583103.23-P1P2|ARHGAP20_+_110583100.23-P1P2	ARHGAP20	2543	3238	2723	3242	1471	3135
SMIM17_-_57154563.23-P1P2|SMIM17_-_57154578.23-P1P2	SMIM17	3985	3794	5568	4385	3510	5160
GNB3_-_6950114.23-P1P2|GNB3_-_6950136.23-P1P2	GNB3	12185	11387	14489	14189	11559	13184
CTNNB1_-_41241041.23-P1P2|CTNNB1_-_41241051.23-P1P2	CTNNB1	5788	3078	7198	2255	4877	2245
SLC29A4_-_5323085.23-P1P2|SLC29A4_-_5322720.23-P1P2	SLC29A4	3658	1626	5327	871	4181	1592
LYRM7_-_130506689.23-P1P2|LYRM7_+_130506696.23-P1P2	LYRM7	3912	2222	3065	3053	3374	2694
CCL19_-_34691227.23-P1P2|CCL19_-_34691189.23-P1P2	CCL19	10089	7687	11845	8709	6244	10333
KLHDC10_+_129710423.23-P1P2|KLHDC10_+_129710611.23-P1P2	KLHDC10	4289	4889	6430	3339	4370	2983
IFNAR1_-_34697352.23-P1P2|IFNAR1_-_34697349.23-P1P2	IFNAR1	3651	2237	4186	1701	1345	3441
HOXB13_+_46806019.23-P1P2|HOXB13_+_46805621.23-P1P2	HOXB13	4355	4628	2822	4980	4099	5050
NPY5R_+_164265044.23-P1P2|NPY5R_+_164265078.23-P1P2	NPY5R	2997	2922	4665	1971	3066	2995
ZNF341_+_32333004.23-P2|ZNF341_+_32333214.23-P2	ZNF341	4573	3590	3787	4515	3471	3619
LYPD8_-_248902938.23-ENST00000590317.1|LYPD8_-_248903113.23-ENST00000590317.1	LYPD8	4306	3126	6292	3340	4358	4894
NAA20_-_19998023.23-P1P2|NAA20_-_19998029.23-P1P2	NAA20	8138	1824	9908	1657	8294	2657
RNF44_-_175964806.23-P1P2|RNF44_+_175964795.23-P1P2	RNF44	4058	1980	4490	2352	3192	2059
ETFA_-_76603369.23-P1P2|ETFA_+_76603755.23-P1P2	ETFA	5844	4211	4294	3275	3168	4039
non-targeting_00352|non-targeting_02915	negative_control	4336	3978	7206	4351	3206	3432
SORBS3_+_22423535.23-P1P2|SORBS3_-_22423303.23-P1P2	SORBS3	16182	13425	18855	13583	12095	15023
TNFAIP8L3_+_51386760.23-P1P2|TNFAIP8L3_+_51386996.23-P1P2	TNFAIP8L3	3835	2833	5455	2370	3264	2376
SCN3A_+_166060543.23-P1P2|SCN3A_-_166060301.23-P1P2	SCN3A	3140	3067	3809	2592	2198	3374
TPRG1_-_188665043.23-ENST00000433971.1|TPRG1_-_188664963.23-ENST00000433971.1	TPRG1	2359	1836	4030	1587	2160	3019
PLCXD2_-_111393608.23-P1P2|PLCXD2_-_111393915.23-P1P2	PLCXD2	4165	5920	6688	5408	4146	4402
BLOC1S4_-_6717829.23-P1P2|BLOC1S4_-_6717933.23-P1P2	BLOC1S4	5484	4269	6482	4524	3936	3639
RCVRN_+_9808421.23-P1P2|RCVRN_-_9808584.23-P1P2	RCVRN	3620	2716	3004	3353	3175	3240
NUP210L_+_154127528.23-P1P2|NUP210L_-_154127521.23-P1P2	NUP210L	3424	2148	2019	1333	3094	1977
KIAA0040_+_175161893.23-P1P2|KIAA0040_+_175161871.23-P1P2	KIAA0040	3347	4565	4543	5624	2722	5819
SFTPC_-_22019371.23-P1P2|SFTPC_+_22019364.23-P1P2	SFTPC	5581	5763	7185	4304	3759	4963
DEFA5_+_6914042.23-P1P2|DEFA5_-_6914052.23-P1P2	DEFA5	1481	1952	2366	1582	793	2113
LONP2_+_48286159.23-P2|LONP2_+_48286087.23-P2	LONP2	2966	2953	3577	3081	2676	3825
TNFSF9_+_6531057.23-P1P2|TNFSF9_+_6531118.23-P1P2	TNFSF9	6402	5162	7565	7001	5999	5529
C1orf74_+_209957909.23-P1P2|C1orf74_-_209957832.23-P1P2	C1orf74	3930	4370	7353	4917	3930	5292
HSPA13_+_15755400.23-P1P2|HSPA13_+_15755436.23-P1P2	HSPA13	4076	3893	4778	3828	3784	3710
ACO1_+_32384680.23-P1P2|ACO1_-_32384733.23-P1P2	ACO1	2392	2173	5108	1586	3803	2921
TIAM2_+_155411494.23-ENST00000318981.5|TIAM2_-_155411468.23-ENST00000318981.5	TIAM2	3235	2161	2763	2234	3380	1944
C5orf45_+_179285792.23-P1P2|C5orf45_-_179285748.23-P1P2	C5orf45	3873	2952	4331	3797	5226	4070
TCTN3_-_97453648.23-P1P2|TCTN3_-_97453467.23-P1P2	TCTN3	5054	4323	4288	2194	3211	3283
MAGI1_-_66024493.23-P1P2|MAGI1_+_66024228.23-P1P2	MAGI1	7455	6269	6663	7497	5629	7497
CCDC47_+_61850884.23-P1P2|CCDC47_+_61850946.23-P1P2	CCDC47	4188	4100	5541	3116	3693	3982
OR4K15_+_20443735.23-ENST00000305051.5|OR4K15_-_20443631.23-ENST00000305051.5	OR4K15	3164	1409	2679	478	1914	2606
"BTBD16_-_124030878.23-ENST00000260723.4,ENST00000368994.2|BTBD16_+_124030839.23-ENST00000260723.4,ENST00000368994.2"	BTBD16	3838	4117	3376	4111	3115	3747
HDAC10_-_50689620.23-P1P2|HDAC10_-_50689655.23-P1P2	HDAC10	4465	5531	6435	4273	6150	5697
SLC34A2_-_25657530.23-P1P2|SLC34A2_+_25657441.23-P1P2	SLC34A2	3211	2746	3725	2998	3076	4269
ELOVL4_-_80657222.23-P1P2|ELOVL4_-_80657225.23-P1P2	ELOVL4	4516	3416	4393	2735	2401	4079
NXPE4_+_114466386.23-P1P2|NXPE4_+_114466192.23-P1P2	NXPE4	3970	3716	3921	4724	3190	4690
SOX30_+_157079335.23-P1|SOX30_-_157079344.23-P1	SOX30	6449	4041	5155	3968	5537	6472
C9orf131_-_35042296.23-P1P2|C9orf131_+_35042324.23-P1P2	C9orf131	3887	2422	4827	3049	3905	2662
XBP1_+_29196516.23-P1P2|XBP1_+_29196499.23-P1P2	XBP1	6679	6430	8119	5286	5361	6414
SYT14_-_210111642.23-P1P2|SYT14_-_210111612.23-P1P2	SYT14	325	7346	9337	7195	7582	8716
non-targeting_01908|non-targeting_03776	negative_control	1675	1638	2805	2059	1131	2077
CST11_-_23433435.23-P1P2|CST11_-_23433495.23-P1P2	CST11	4932	5616	7940	3173	6521	5916
MC5R_+_13825598.23-ENST00000324750.3|MC5R_+_13825604.23-ENST00000324750.3	MC5R	4332	3178	4901	3973	3455	3615
CD68_-_7482987.23-P1P2|CD68_-_7482978.23-P1P2	CD68	3399	3716	7377	3884	3072	4195
FAM91A1_+_124780737.23-P1P2|FAM91A1_-_124780778.23-P1P2	FAM91A1	3255	2934	3343	3661	3836	4603
non-targeting_02791|non-targeting_03550	negative_control	3492	3478	3868	2960	2453	2520
PDE8A_-_85523738.23-P2|PDE8A_+_85523698.23-P2	PDE8A	5576	8557	5285	8586	4283	7938
RAB11A_+_66161900.23-P1P2|RAB11A_+_66161897.23-P1P2	RAB11A	4467	5816	5214	4398	2515	5891
GHDC_+_40346429.23-P1P2|GHDC_-_40346460.23-P1P2	GHDC	2816	1557	3450	1838	4229	2534
MYH3_+_10542691.23-P2|MYH3_-_10542696.23-P2	MYH3	4979	3454	7006	4017	3918	4008
UMPS_-_124449324.23-P1P2|UMPS_-_124449321.23-P1P2	UMPS	3334	2456	2494	2325	1964	2475
C17orf53_+_42219355.23-P1P2|C17orf53_-_42219666.23-P1P2	C17orf53	3013	1836	3243	2290	2840	2398
ZNF460_+_57791970.23-P1P2|ZNF460_-_57791882.23-P1P2	ZNF460	5174	4457	3525	3708	4383	4375
NAGS_-_42083396.23-P2|NAGS_-_42083399.23-P2	NAGS	1539	958	1176	854	1518	2091
VRTN_+_74815616.23-P1P2|VRTN_+_74815621.23-P1P2	VRTN	1600	2013	2055	1676	1300	3247
EPN3_+_48610091.23-P1|EPN3_+_48610174.23-P1	EPN3	3937	4419	7248	6268	4039	6443
KRTAP5-1_-_1606480.23-ENST00000382171.2|KRTAP5-1_-_1606317.23-ENST00000382171.2	KRTAP5-1	3635	6298	6666	4594	4229	5510
ZNF692_+_249153252.23-P1P2|ZNF692_+_249153208.23-P1P2	ZNF692	4168	4960	4070	3614	3344	1921
OR10AG1_+_55735935.23-ENST00000312345.2|OR10AG1_-_55735810.23-ENST00000312345.2	OR10AG1	2681	1997	2791	1791	1192	3294
TMUB1_+_150780547.23-P1P2|TMUB1_-_150780555.23-P1P2	TMUB1	3551	4079	3496	2677	2170	2690
DENND1A_-_126692193.23-P1P2|DENND1A_+_126692370.23-P1P2	DENND1A	3770	1149	1115	664	1707	2584
TBX18_+_85474280.23-P1|TBX18_-_85474229.23-P1	TBX18	3665	4463	4360	3229	3643	3971
IGF1R_-_99192446.23-P2|IGF1R_+_99192323.23-P2	IGF1R	4891	1423	5223	1135	1966	4680
SSR3_+_156272864.23-P1P2|SSR3_-_156272882.23-P1P2	SSR3	2479	995	1786	1081	1187	1342
TBC1D14_+_6911646.23-P1P2|TBC1D14_-_6911392.23-P1P2	TBC1D14	4649	3427	4201	4147	4297	4960
ZNF573_-_38270213.23-P1P2|ZNF573_+_38270217.23-P1P2	ZNF573	3560	3878	4187	2254	2680	3466
CMTM4_-_66730649.23-P1P2|CMTM4_-_66730645.23-P1P2	CMTM4	3232	3034	4443	1920	2388	3655
PIGF_+_46844151.23-P1P2|PIGF_+_46844148.23-P1P2	PIGF	3769	3330	4900	2939	3679	2949
HCFC1R1_-_3073944.23-P1P2|HCFC1R1_+_3073904.23-P1P2	HCFC1R1	1782	2671	2723	2150	1845	4144
CUL5_+_107880135.23-P1P2|CUL5_-_107879730.23-P1P2	CUL5	4137	9809	3835	9490	4262	13400
non-targeting_02248|non-targeting_02255	negative_control	3429	2019	3470	3394	2842	3587
FOXL1_+_86612374.23-P1P2|FOXL1_+_86612360.23-P1P2	FOXL1	7215	7261	10152	6113	6315	9275
SLC6A11_-_10857956.23-P1P2|SLC6A11_-_10857959.23-P1P2	SLC6A11	9124	8974	9914	8195	6956	9308
SORBS2_+_186577836.23-P1|SORBS2_+_186577657.23-P1	SORBS2	5386	6160	10087	4456	5445	6364
PAPPA2_-_176432331.23-P1P2|PAPPA2_+_176432340.23-P1P2	PAPPA2	3805	2854	2978	1634	2877	2923
TSPY1_-_9305166.23-P1P2|TSPY1_+_9305281.23-P1P2	TSPY1	4277	3224	3930	3063	2509	4533
KRT26_-_38928369.23-P1P2|KRT26_-_38928366.23-P1P2	KRT26	4988	5051	4753	5528	4037	3911
ATP6V0A4_+_138482908.23-P2|ATP6V0A4_+_138482911.23-P2	ATP6V0A4	7746	7159	7534	6898	6568	6494
HDGF_-_156721402.23-P1P2|HDGF_-_156721429.23-P1P2	HDGF	7658	9666	10645	13680	8550	15383
IRS1_-_227664302.23-P1P2|IRS1_-_227664430.23-P1P2	IRS1	3311	2322	2782	2995	3362	3220
CASP14_+_15160314.23-P1P2|CASP14_-_15160320.23-P1P2	CASP14	4090	2923	5054	4056	4534	4290
KLHDC3_-_42982018.23-P1|KLHDC3_-_42982014.23-P1	KLHDC3	3863	2790	2974	3614	1696	3478
SRGAP2_+_206636766.23-P1P2|SRGAP2_-_206636725.23-P1P2	SRGAP2	2525	3310	3795	2207	2665	3183
PROSER1_-_39612061.23-P1P2|PROSER1_-_39612155.23-P1P2	PROSER1	2758	6087	3798	2570	2295	4337
TSPAN6_-_99891681.23-P1P2|TSPAN6_+_99891697.23-P1P2	TSPAN6	4128	2063	4429	1789	3035	4309
KCNT1_-_138606320.23-P2|KCNT1_+_138606515.23-P2	KCNT1	7967	10166	8235	7358	8054	9343
IGFBPL1_+_38424446.23-P1P2|IGFBPL1_+_38424200.23-P1P2	IGFBPL1	8071	8560	12296	7193	9743	8349
RAC2_-_37640109.23-P1P2|RAC2_-_37640265.23-P1P2	RAC2	3142	5164	6908	6431	4488	4839
TAF1C_+_84220626.23-P1P2|TAF1C_-_84220621.23-P1P2	TAF1C	3292	3661	6263	1964	2065	3923
LCE1B_+_152784852.23-ENST00000360090.3|LCE1B_+_152784493.23-ENST00000360090.3	LCE1B	4524	2924	4121	1515	2899	2294
ZUFSP_+_116989749.23-P1P2|ZUFSP_-_116989894.23-P1P2	ZUFSP	2564	1901	4743	1819	1968	2009
non-targeting_03135|non-targeting_02838	negative_control	8662	7158	11615	7731	5465	9093
CCAR2_+_22462560.23-P1P2|CCAR2_+_22462326.23-P1P2	CCAR2	6660	6753	9788	10026	6201	11019
SLAIN1_-_78317163.23-ENST00000358679.3|SLAIN1_+_78317154.23-ENST00000358679.3	SLAIN1	3352	3100	4038	1830	2884	3244
RABL2B_-_51222032.23-P1P2|RABL2B_+_51221699.23-P1P2	RABL2B	2570	850	2199	1906	2240	1911
PHLDA3_+_201438291.23-P1P2|PHLDA3_-_201438274.23-P1P2	PHLDA3	4593	3173	5858	3696	5421	4852
DOC2A_+_30022285.23-P1|DOC2A_-_30022327.23-P1	DOC2A	4085	3047	4547	3421	3902	3626
EFCAB11_+_90421044.23-P1P2|EFCAB11_-_90420865.23-P1P2	EFCAB11	4198	4789	4973	3278	4462	5131
DQX1_-_74753292.23-P1P2|DQX1_+_74753307.23-P1P2	DQX1	2503	2520	3177	1998	2850	3305
ZNRF4_+_5455505.23-P1P2|ZNRF4_+_5455667.23-P1P2	ZNRF4	6095	5039	5240	4371	3965	6413
MAPRE1_-_31408142.23-P1P2|MAPRE1_-_31408139.23-P1P2	MAPRE1	2486	1638	1774	1442	1851	2708
TBC1D3_-_36357859.23-ENST00000537432.1|TBC1D3_-_36357846.23-ENST00000537432.1	TBC1D3	1328	996	2843	2377	2344	2042
FAM89A_+_231175948.23-P1P2|FAM89A_+_231175983.23-P1P2	FAM89A	8276	6450	11144	5553	6227	7489
OR2G6_+_248685132.23-ENST00000343414.4|OR2G6_-_248684950.23-ENST00000343414.4	OR2G6	4593	3847	6372	3367	2923	4966
