sgRNA	Gene	Low_1	Low_2	Low_3	High_1	High_2	High_3
TSPAN14_-_82214086.23-P1P2|TSPAN14_+_82214060.23-P1P2	TSPAN14	1621.7729245927712	1933.737373741544	2211.4572547718303	2257.4151001205605	1892.9064382782003	1998.6374399107517
DNAJC8_+_28559474.23-P1P2|DNAJC8_+_28559468.23-P1P2	DNAJC8	1037.3754396964107	7531.288815087969	1851.916078887874	5548.998404943952	2258.3738937095395	6872.237966462354
PRAMEF7_+_12976515.23-ENST00000361079.2|PRAMEF7_+_12976518.23-ENST00000361079.2	PRAMEF7	2108.3048019706025	3046.597517361745	3276.5282325566773	3266.219090215295	2294.920639252673	3947.308943823735
ADAMTSL4_-_150521934.23-P1P2|ADAMTSL4_+_150521916.23-P1P2	ADAMTSL4	2233.1999582323447	3119.3334744611043	2383.6543589645903	3728.5395473901394	3376.2743456171647	3710.9316312189053
FOXP1_-_71633079.23-ENST00000318789.4|FOXP1_+_71632918.23-ENST00000318789.4	FOXP1	2762.606292237341	4656.1403394604295	3962.9250228805945	5981.34297212741	5127.293418845551	4667.971482253092
METTL18_-_169764066.23-P1P2|METTL18_+_169764025.23-P1P2	METTL18	3152.204615501582	2438.732733031383	3757.2451484281314	4607.063707906926	2175.6062640971477	1841.0525648408654
POU2AF1_-_111249969.23-P1P2|POU2AF1_+_111249979.23-P1P2	POU2AF1	2139.9946177385073	1970.1053522912237	1282.7089844729182	1733.989944117121	2248.6997551834156	2772.1485644915956
PMF1_+_156183115.23-P1P2|PMF1_-_156182834.23-P1P2	PMF1	333.675118967938	263.9276157605331	230.3933477393868	611.0469882859536	156.93602497933972	127.79749014813942
CARD6_+_40841491.23-P1P2|CARD6_+_40841503.23-P1P2	CARD6	3561.3760602695284	2522.898626246356	2548.676583815985	1825.0705329371028	3149.469542393598	2699.1214272640873
ANKLE1_-_17392727.23-P1P2|ANKLE1_+_17392722.23-P1P2	ANKLE1	2907.0745700027896	1570.0575882447463	2953.658662195253	2041.8192759517428	2528.174868160322	4134.681203815368
STC1_+_23712204.23-P1P2|STC1_+_23712324.23-P1P2	STC1	1897.66073245453	1833.9852040052795	2615.6421243353916	1903.4690144530364	2675.436754613538	2193.6967669789647
BRIP1_-_59940486.23-P1P2|BRIP1_+_59940833.23-P1P2	BRIP1	2257.4333467607426	832.3071662369568	1656.5999190396049	1776.6479414125556	1598.382665371768	2896.102521101445
EXOSC4_-_145133639.23-P1P2|EXOSC4_-_145133618.23-P1P2	EXOSC4	479.0754501383244	131.96380788026656	303.7365587844511	475.0025644788922	485.85673486754484	801.3767427334457
DOC2A_-_30023587.23-P2|DOC2A_-_30023559.23-P2	DOC2A	1318.8555679877995	1174.1661646039465	1073.8402747576265	717.1155221016285	655.6916112150495	1278.9357848659665
PCDHGA6_-_140753667.23-P1P2|PCDHGA6_+_140753659.23-P1P2	PCDHGA6	2756.0819184027728	3080.8873257085856	2134.9252084639375	2198.6162389836104	2172.3815512551064	2448.330863890671
STAG2_+_123095681.23-P1|STAG2_+_123095685.23-P1	STAG2	4829.900744390656	5091.516996955167	2920.973100751257	3140.550936020637	3991.1195941663586	3217.0375715486525
NCAPG2_+_158497431.23-P1P2|NCAPG2_+_158497428.23-P1P2	NCAPG2	850.0327053037973	1183.5179305167214	495.0666745541841	341.2639783634759	987.8370339452958	1132.88151041095
MECR_+_29557411.23-P1P2|MECR_+_29557394.23-P1P2	MECR	2125.0817632594935	1956.5972459727711	1846.3356171779233	2509.9043273557	2110.037102975643	1305.8405196339959
RETNLB_-_108476187.23-P1P2|RETNLB_-_108476176.23-P1P2	RETNLB	2157.7036324323367	2044.919479593422	2481.7110432965783	2731.26474575363	3730.9927582416994	2950.8728740220763
non-targeting_03758|non-targeting_00493	negative_control	3223.0406742768982	3051.7929428688417	4938.708613306233	3240.854875607199	3651.4498414713494	3887.734173980241
ACOX2_+_58522893.23-P1|ACOX2_+_58522888.23-P1	ACOX2	3169.913630195411	1946.206394958577	3464.6695130635817	2739.335177674388	2648.5641475965276	3495.6937530746704
PCDH11X_-_91034876.23-P1P2|PCDH11X_-_91034887.23-P1P2	PCDH11X	228.3530842099017	4554.309999521326	6323.4603261896755	7136.567655641608	6157.051719737383	6626.2518200118
MX2_-_42734008.23-P1|MX2_+_42734163.23-P1	MX2	4254.823793543678	7865.874217745023	6104.227901870189	8290.639420309984	5949.595193566064	7287.339588597664
TMEM223_+_62559433.23-P1P2|TMEM223_+_62559472.23-P1P2	TMEM223	2553.8263295311453	3148.427857300848	2068.756876760238	2279.320558191189	3138.720499586794	1954.4368042204178
SURF2_+_136223466.23-P1P2|SURF2_-_136223495.23-P1P2	SURF2	819.274942940831	1278.0746747458888	570.0043032306629	1775.495022566733	337.51994413364844	785.0417251957135
ZNF300_+_150284515.23-P1P2|ZNF300_-_150284460.23-P1P2	ZNF300	3999.4411605905643	4012.9466616818067	3373.7877080729586	3531.3904247544824	3887.9287832210393	5499.135609908285
STAT6_+_57505113.23-P1P2|STAT6_-_57504915.23-P1P2	STAT6	1503.4021421655978	1555.5103968248743	1151.966738696934	1812.3884256330548	1485.5177159003251	927.2524661124401
TRIM11_-_228594502.23-P1P2|TRIM11_-_228594470.23-P1P2	TRIM11	3634.0762258547215	3286.626175789631	3376.9765433357875	4487.160147941379	3779.363450872318	3084.4356644776503
CSPG5_+_47620281.23-P1P2|CSPG5_-_47620291.23-P1P2	CSPG5	2294.7154829582773	1763.3274171087587	1900.5458166460144	1310.8687277002437	2294.920639252673	2134.121997135471
GPR123_-_134901436.23-P1P2|GPR123_-_134901841.23-P1P2	GPR123	724.2054956371169	1049.475952433616	753.3623308433237	879.6770793626087	521.3285761299984	602.473882126943
HIST1H1D_+_26234991.23-P1P2|HIST1H1D_+_26235154.23-P1P2	HIST1H1D	3141.0199746423214	2890.7347521488314	4975.380218828765	2742.7939342118557	2615.242114895435	4020.336081051243
RPL17-C18orf32_+_47018099.23-P1P2|RPL17-C18orf32_+_47018108.23-P1P2	RPL17-C18orf32	2471.8056298965685	3435.2153452926086	2673.8383678820187	3163.609312937088	2399.186354478673	3301.5953093910302
HPSE_-_84255660.23-P1P2|HPSE_+_84255959.23-P1P2	HPSE	773.6043260988507	380.3051471195084	573.990347309199	321.66435798449254	867.44775450909	633.2221504332622
FAM208A_-_56717207.23-P1P2|FAM208A_-_56717057.23-P1P2	FAM208A	1391.5557335729927	1228.1985898777566	1260.387137633116	1177.1301415848275	1581.1841968808817	739.8802061208071
IFNE_-_21482161.23-ENST00000448696.3|IFNE_-_21482132.23-ENST00000448696.3	IFNE	1759.7168285236507	2081.287458143102	1739.5096358731557	2286.2380712661243	2802.275459733826	1808.3825297654014
C15orf53_-_38988839.23-P1P2|C15orf53_+_38988824.23-P1P2	C15orf53	2780.3153069311707	2965.5488794510297	2372.493435544689	2991.8244049095274	1847.760458489623	2730.830578954979
GALK2_-_49462496.23-P2|GALK2_+_49462650.23-P2	GALK2	2112.9650689952946	1868.2750123521205	2429.892470275609	2385.389092006864	1495.191854426449	3058.4918130941937
HRK_-_117319011.23-P1P2|HRK_+_117318959.23-P1P2	HRK	2134.402297308877	4472.222276509191	2512.80218710916	5817.628496020607	2638.890009070404	6006.482036962552
ZNF221_-_44455408.23-P1P2|ZNF221_-_44455414.23-P1P2	ZNF221	1152.950061908769	3329.2286649478274	1116.8895508058163	2888.0617087854976	1552.1617813025107	3190.132836780623
SPPL2B_-_2328912.23-P1P2|SPPL2B_+_2328680.23-P1P2	SPPL2B	447.38563437041967	1210.5341431536265	518.9829390254007	1385.8084526787097	805.1033062296264	858.0688624232217
IL2RG_-_70329159.23-P2|IL2RG_+_70329139.23-P2	IL2RG	1163.202649363091	1251.0584621089838	1800.8947146826117	3001.047755676108	2125.0857629051684	1816.0695968419811
LYZL1_-_29578195.23-P1P2|LYZL1_-_29578257.23-P1P2	LYZL1	1314.1953009631077	2710.9730296032712	2050.4210739989717	900.4296185874146	2212.1530096402817	1592.183768236594
ST8SIA2_+_92937116.23-P1P2|ST8SIA2_+_92937160.23-P1P2	ST8SIA2	2620.00212128177	3907.9990664384454	3483.802524640555	1465.359853040466	3766.4645995041533	2409.895528507772
NR2F2_-_96874379.23-P1P2|NR2F2_+_96874160.23-P1P2	NR2F2	355.1123472815206	1543.0413756078412	192.92453340114744	1653.2856249095423	230.02951606560754	2122.5913965206014
RNF180_+_63461693.23-P1P2|RNF180_+_63461704.23-P1P2	RNF180	2066.3623987483757	1852.688735830829	2485.6970873751143	3073.6816429629284	2194.954541149395	1924.649419298671
TM2D2_-_38854004.23-P1P2|TM2D2_-_38853977.23-P1P2	TM2D2	874.2660938321951	3755.2535565297903	2277.62558647553	3876.113159655426	997.5111724714195	3157.4628017051587
ARFGEF1_+_68255970.23-P1P2|ARFGEF1_+_68255550.23-P1P2	ARFGEF1	521.0178533605513	1412.1166528289941	416.9402106148765	920.029238966398	268.7260701701023	1131.9206270263776
PLLP_+_57318551.23-P1P2|PLLP_-_57318560.23-P1P2	PLLP	5744.245134635201	4482.613127523386	6500.440683276678	3572.8955032040944	7043.84775129872	2361.851359279148
TBC1D28_+_18547242.23-ENST00000405044.1|TBC1D28_+_18547665.23-ENST00000405044.1	TBC1D28	1664.6473812199365	1485.8916950297732	720.6767693993276	2798.134038811338	1333.9562123243875	974.3357519564914
TALDO1_+_747468.23-P1P2|TALDO1_+_747466.23-P1P2	TALDO1	1812.843872605138	2567.5792856073913	2222.6181781917317	1867.7285302325372	460.0590321312151	2348.3989918951333
SIX2_+_45236527.23-P1P2|SIX2_+_45236530.23-P1P2	SIX2	1601.267749684127	2225.7202872404014	1264.3731817116523	2621.7374554004873	1344.7052551311917	2866.315136179698
RAB7A_-_128445050.23-P1P2|RAB7A_+_128445197.23-P1P2	RAB7A	362.5687745210276	1423.546588944608	267.06495326191896	823.1840559173035	543.9015660242869	1856.4266989940252
IFNA8_-_21409211.23-ENST00000380205.1|IFNA8_+_21409571.23-ENST00000380205.1	IFNA8	2028.1482091459025	3560.9446425643587	2386.0459854117116	2914.578842239416	2463.6806113194975	3424.588382616307
AOAH_-_36764004.23-P1P2|AOAH_-_36764000.23-P1P2	AOAH	3470.0348265855673	2183.1177980822054	2368.507391466153	3262.7603336778275	3358.0009728455975	3820.472337060168
MED24_+_38210612.23-P1P2|MED24_-_38210631.23-P1P2	MED24	2347.8425270397647	1380.9440997864115	2918.5814743041356	1860.811017157602	3164.518202323124	2592.4633715765426
FKRP_-_47249503.23-P1P2|FKRP_-_47249331.23-P1P2	FKRP	2246.248705901482	1759.171076703081	1722.7682507433042	2922.649274160174	2928.039260573434	3025.821778018729
JOSD2_+_51014415.23-P1P2|JOSD2_-_51014426.23-P1P2	JOSD2	3233.2932617312204	4645.749488446235	4811.952411608785	2998.741917984463	5591.652068099487	4944.705897009965
SPRR2B_-_153113865.23-P2|SPRR2B_-_153113555.23-P2	SPRR2B	2599.496946373126	2860.601284207668	4005.177090113077	2785.4519315072903	3170.9676280072067	3364.0527293882415
CLK3_-_74908208.23-P1|CLK3_+_74908403.23-P1	CLK3	1279.709324980388	4179.200277908914	1062.6793513377254	3763.127112764816	771.7812735285337	3869.477389673364
KIAA0020_-_2838411.23-P2|KIAA0020_+_2838424.23-P2	KIAA0020	1109.1435518766655	825.0335705270209	1651.0194573296542	1859.6580983117794	2002.546674907602	1587.3793513137316
TTC23_+_99789757.23-P1|TTC23_-_99789742.23-P1	TTC23	2130.6740836891236	1067.1403991577463	1911.7067400659155	1034.1682047028307	3261.259587584361	1851.6222820711628
PPP1R12A_-_80328652.23-P1P2|PPP1R12A_-_80328635.23-P1P2	PPP1R12A	1371.982612069287	3063.2228789844553	1719.5794154804753	3899.1715365718774	1662.8769222125927	2895.1416377168725
IL13RA2_-_114253523.23-P2|IL13RA2_-_114253503.23-P2	IL13RA2	1855.7183292323032	1968.027182088385	1967.511357165421	2235.509642049932	1668.2514436159947	1263.561650712807
RSAD1_+_48556157.23-P1P2|RSAD1_-_48556281.23-P1P2	RSAD1	391.4624300741172	1681.2396940966244	601.0954470432445	682.5279567269519	455.7594150084934	1730.5509756150307
LARS2_-_45430128.23-P1P2|LARS2_-_45430137.23-P1P2	LARS2	1207.0091593951947	1745.6629703846286	1116.0923419901092	1760.5070775710399	2608.792689211353	1684.428573155552
PEX13_-_61244861.23-P1P2|PEX13_+_61245098.23-P1P2	PEX13	1372.9146654742253	2380.5439673518954	2013.7494684764397	2404.9887123858475	1873.558161225953	2393.5605109700396
ATG7_-_11314095.23-P1P2|ATG7_-_11314148.23-P1P2	ATG7	2793.3640546003076	2154.0234152424614	3406.4732695169546	2400.3770370025572	1814.4384257885304	2633.7813571131587
PPP6C_-_127952026.23-P1P2|PPP6C_+_127951685.23-P1P2	PPP6C	325.28663832349264	1480.696269522676	5.580461709950546	321.66435798449254	102.11590666463886	704.3275208916255
CYP3A7-CYP3AP1_-_99332662.23-P1P2|CYP3A7-CYP3AP1_+_99332541.23-P1P2	CYP3A7-CYP3AP1	2398.173410906437	1968.027182088385	2457.794778825362	1313.1745653918888	2104.662581572241	2722.1826284938265
SAMM50_+_44351418.23-P1P2|SAMM50_-_44351462.23-P1P2	SAMM50	394.25859028893234	296.1392539045352	157.84734551002973	137.19734265288392	2.149808561360818	444.88900705705674
TIAL1_-_121356156.23-P1P2|TIAL1_+_121356126.23-P1P2	TIAL1	335.53922577781475	359.5234450911199	428.10113403477754	3.4587565374676617	531.0027146561221	460.26314121021636
MAPK15_+_144798554.23-P1P2|MAPK15_+_144798564.23-P1P2	MAPK15	1583.558734990298	1616.8164178086204	1293.8699078928194	1437.6898007407246	888.9458401226982	1824.7175473031334
ZKSCAN2_-_25269103.23-P1P2|ZKSCAN2_-_25269109.23-P1P2	ZKSCAN2	2106.440695160726	1873.4704378592176	2457.794778825362	2779.6873372781774	2839.8971095576408	2720.260861724682
FAM103A1_-_83654987.23-P1P2|FAM103A1_+_83655189.23-P1P2	FAM103A1	492.12419780746166	736.7113369063701	559.640588626469	735.5622236347893	509.50462904251384	865.7559294998016
RASSF3_+_65004516.23-P1P2|RASSF3_+_65004556.23-P1P2	RASSF3	2318.016818081737	1841.2587997152154	1949.9727632198621	3021.8002949009137	2084.239400239313	2521.358001118179
NINJ1_+_95896515.23-P1P2|NINJ1_-_95896505.23-P1P2	NINJ1	1892.0684120248998	4230.1154478784665	1515.4939586594267	4383.39745181735	1425.3230761822224	5138.804340693606
GAL3ST4_-_99766180.23-P1|GAL3ST4_-_99766200.23-P1	GAL3ST4	1948.9236697261406	2036.6067987820668	2081.5122178115535	2568.70318849265	2374.4635560230236	2595.34602173026
P2RY12_+_151102478.23-P1P2|P2RY12_+_151102525.23-P1P2	P2RY12	3442.0732244374162	3753.1753863269514	3483.0053158248475	4789.224885546889	3599.85443599869	4454.655370878002
PDLIM7_-_176924571.23-P1|PDLIM7_+_176924574.23-P1	PDLIM7	2126.013816664432	2403.4038395831226	3006.2744440319298	2605.596591558972	3394.5477183887315	2167.7529155955076
SPATA4_+_177116686.23-P1P2|SPATA4_-_177116649.23-P1P2	SPATA4	1944.2634027014487	1535.7677798979055	2849.224307337607	1720.1549179672504	1767.1426374385924	2156.2223149806377
PLA2G4A_-_186798141.23-P1P2|PLA2G4A_-_186798167.23-P1P2	PLA2G4A	2352.502794064457	2336.9023930922795	2813.3499106307822	3713.551602394446	3084.975285552774	2998.9170432507
LACC1_-_44454073.23-P1P2|LACC1_+_44453806.23-P1P2	LACC1	121.16694264198865	0.0	54.21019946809101	1.1529188458225539	106.41552378736048	319.0132836780623
DUPD1_+_76818193.23-P1P2|DUPD1_-_76818167.23-P1P2	DUPD1	1522.0432102643651	3682.517599430431	818.7334537313158	4182.789572644226	1312.4581267107794	4102.972052124476
ZFAT_-_135708747.23-P2|ZFAT_+_135708720.23-P2	ZFAT	2724.392102634868	1586.682949867457	2488.885922637943	762.0793570887081	1953.101077996303	1326.019070710018
SRSF8_-_94800754.23-P1P2|SRSF8_-_94800727.23-P1P2	SRSF8	233.94540463953194	259.77127535485545	202.49103918963408	145.2677745736418	139.73755648845318	408.37543844330264
PRDM4_-_108154509.23-P1P2|PRDM4_+_108154901.23-P1P2	PRDM4	1165.0667561729679	1181.4397603138825	858.5938945166768	2290.8497466494146	968.4887568930485	1176.1212627167115
MRPS33_-_140714768.23-P1P2|MRPS33_+_140714758.23-P1P2	MRPS33	414.76376519757656	2.0781702028388436	208.86870971529186	127.97399188630348	384.81573248358643	76.87067076579814
non-targeting_03665|non-targeting_03703	negative_control	1719.6385321113005	4426.502532046737	4791.224982400397	3009.1181875968655	4494.17479752479	3601.390925377643
CRISPLD2_+_84853587.23-P1P2|CRISPLD2_-_84853604.23-P1P2	CRISPLD2	3223.0406742768982	3890.334619714315	2234.57631042734	3711.245764702801	2914.065504924589	3104.6142155536727
GJB1_-_70435136.23-P1|GJB1_+_70435117.23-P1	GJB1	2000.1866069977511	3438.3326005968665	1635.872489831217	2710.512206528824	1815.5133300692107	4162.54682196797
non-targeting_01945|non-targeting_00636	negative_control	3547.3952591954526	3164.0141338221392	4824.707752660101	2607.902429250617	3058.1026785357635	3969.4092616689018
TSPAN16_-_11407177.23-P1P2|TSPAN16_-_11406837.23-P1P2	TSPAN16	2039.332850005163	3532.889344826034	2408.367832251514	3019.4944572092686	1227.540688537027	2183.127049748667
LOC100505478_-_117444475.23-P1P2|LOC100505478_-_117444423.23-P1P2	LOC100505478	3027.3094592398397	5003.194763334516	4304.927604818992	4993.291521257481	7494.232644903812	4032.8275650506853
PRSS48_-_152198393.23-ENST00000455694.2|PRSS48_-_152198388.23-ENST00000455694.2	PRSS48	624.4757813087108	5076.969805535295	3439.1588309609506	4556.335278690733	4777.949527624418	4286.500778577819
STOML3_+_39565132.23-P1P2|STOML3_-_39564924.23-P1P2	STOML3	1656.2589005754912	1593.956545577393	2366.9129738347388	1968.0324698190996	1304.9337967460165	1881.4096669929095
LEMD3_+_65563441.23-P1P2|LEMD3_-_65563622.23-P1P2	LEMD3	1623.637031402648	2991.5260069865153	1521.8716291850844	4819.200775538276	1653.202783686469	4082.793501048454
LDB1_+_103874728.23-P2|LDB1_-_103874770.23-P2	LDB1	3167.117469980596	4866.035529947152	3703.0349489600408	3806.9380289060728	2881.8183765041767	5550.062429290626
STAC2_-_37381983.23-P1P2|STAC2_+_37382188.23-P1P2	STAC2	3262.18691728431	4122.050597330846	3451.914172012266	3367.67594864768	4618.863694083718	3629.256543530245
MRPL44_+_224822378.23-P1P2|MRPL44_-_224822384.23-P1P2	MRPL44	2065.4303453434372	1117.0164840258785	2477.7249992180423	2191.698725908675	2201.4039668334776	2482.92266573528
ENDOD1_+_94822990.23-P1P2|ENDOD1_-_94823095.23-P1P2	ENDOD1	2333.8617259656894	1108.703803214523	1445.3395828771913	1606.0159522308174	1583.3340054422424	1603.7143688514639
IFNA16_-_21216950.23-ENST00000380216.1|IFNA16_-_21217077.23-ENST00000380216.1	IFNA16	1290.8939658396484	3166.092304024978	1573.6902022060538	3779.2679766063316	896.4701700874612	2318.6116069733866
SGCB_+_52904441.23-P1P2|SGCB_+_52904372.23-P1P2	SGCB	3055.271061387991	2830.467816266505	2206.674001877587	3323.8650325064227	3603.079148840731	2911.476655254605
TJP2_+_71736452.23-P2|TJP2_-_71736442.23-P2	TJP2	2896.8219825484675	4322.594021904794	3337.116102550426	5668.901964909497	5078.9227262149325	5114.782256079294
EED_-_85955876.23-P1P2|EED_-_85955838.23-P1P2	EED	3863.3613634695616	2112.4600111856844	3384.1514226771524	2348.495688940542	2656.088477561291	3265.081740777276
CD109_+_74405966.23-P1P2|CD109_+_74405973.23-P1P2	CD109	2002.050713807628	2502.1169242179676	695.1660872966966	3152.080124478862	1915.4794281724887	2255.193303591603
NAT16_-_100823508.23-P2|NAT16_-_100823496.23-P2	NAT16	2061.702131723684	1962.8317565812877	2594.9146951270036	2802.7457141946284	2768.9534270327335	3088.2791980159404
RFWD2_-_176175915.23-P1P2|RFWD2_-_176175764.23-P1P2	RFWD2	554.5717759383327	1875.5486080620562	117.98690472466868	863.5362155210929	696.537973880905	1039.67582210742
PMCH_-_102591147.23-P1P2|PMCH_+_102591414.23-P1P2	PMCH	1451.2071514890488	1691.6305451108187	2026.5048095277552	1635.991842222204	1885.3821083134374	1749.7686433064803
TMSB4X_+_12994304.23-P2|TMSB4X_-_12994319.23-P2	TMSB4X	1308.6029805334774	2093.756479360135	1191.8271794822952	1791.6358864082488	1939.1273223474577	1547.98313254626
MRPL9_-_151735983.23-P1P2|MRPL9_-_151735986.23-P1P2	MRPL9	713.9529081827947	823.9944854256015	357.9467582525421	570.6948286821641	425.66209514944194	764.8631741196915
ATP6V0A1_-_40610927.23-P1P2|ATP6V0A1_+_40610918.23-P1P2	ATP6V0A1	685.0592526297052	3012.3077090149036	122.77015761891201	2507.598489664055	629.8939084787197	2166.7920322109353
ACOT4_+_74058647.23-P1P2|ACOT4_+_74058635.23-P1P2	ACOT4	299.18914298521815	1236.5112706891118	684.8023726925027	360.8635987424594	5.374521403402045	1031.9887550308401
UGT8_-_115519933.23-P1P2|UGT8_+_115520206.23-P1P2	UGT8	2157.7036324323367	9443.205401699704	2152.463802409496	9212.974496968029	2945.237729064321	8206.904987633525
KPTN_-_47987521.23-P1P2|KPTN_+_47987471.23-P1P2	KPTN	1205.145052585318	3008.151368609226	1346.485689729496	4386.856208354818	1445.74625751515	4222.121591811463
HYDIN_+_71264543.23-P1P2|HYDIN_+_71264576.23-P1P2	HYDIN	4870.911094207944	5328.428400078795	4424.508927175076	3482.9678332299354	3691.2212998565246	3911.756258594553
RBM47_-_40632835.23-P1P2|RBM47_-_40632597.23-P1P2	RBM47	4549.352669504205	3286.626175789631	4575.978602159447	3635.1531208785123	4461.927669104378	3993.4313462832138
FUBP3_-_133454989.23-P1P2|FUBP3_-_133454998.23-P1P2	FUBP3	754.9632580000832	1068.1794842591655	566.815467967834	1102.1904166063616	934.0918199112754	2167.7529155955076
FAM173A_-_771248.23-P1P2|FAM173A_+_771374.23-P1P2	FAM173A	1996.4583933779977	1649.0280559526225	1549.7739377348373	767.8439513178209	1909.0300024884064	1307.762286403141
NMT1_-_43138703.23-P1P2|NMT1_-_43138762.23-P1P2	NMT1	1439.0904572248498	1669.8097579810108	2691.3769618275774	1041.0857177777661	1895.056246839561	1737.2771593070381
CERS6_-_169312784.23-P1P2|CERS6_-_169312772.23-P1P2	CERS6	3001.211963901565	6573.252351579262	1623.1171487799015	4747.719807097277	3016.1814115892275	8310.680393167351
SHH_+_155601428.23-P2|SHH_-_155601760.23-P2	SHH	2438.2517073187873	2978.017900668063	2378.8711060703467	2364.636552782058	1712.3225191238914	2131.2393469817534
SLN_+_107582709.23-P1P2|SLN_-_107582720.23-P1P2	SLN	2421.4747460298963	2981.135155972321	3064.470687578557	3665.1290108698986	1332.8813080437071	2449.2917472752433
MOB3A_+_2085281.23-P2|MOB3A_-_2085298.23-P2	MOB3A	1140.8333676445702	1103.508377707426	1389.5349657776858	2666.701290387567	909.369021455626	1217.439248253328
TMEM201_-_9648991.23-P1P2|TMEM201_+_9648986.23-P1P2	TMEM201	942.3059923926965	592.2785078090704	658.4944817741643	1067.602851231685	1107.1514091008212	839.8120781163448
TTL_+_113240062.23-P1P2|TTL_+_113239772.23-P1P2	TTL	1396.2160005976848	2340.019648396538	3267.758935583898	2823.4982534194346	2120.786145782447	1975.5762386810122
SUCNR1_-_151591472.23-P1P2|SUCNR1_+_151591462.23-P1P2	SUCNR1	800.6338748420635	1598.1128859830708	1148.7779034341052	1427.3135311283218	1064.1552378736048	642.830984278987
GNG8_-_47138143.23-P1P2|GNG8_-_47138138.23-P1P2	GNG8	2304.0360170076615	3213.8902186902715	4340.802001525817	3968.3466673212306	2727.0321600861976	1940.0235534518306
CDYL_-_4773758.23-P2|CDYL_-_4773755.23-P2	CDYL	896.635375550716	772.0402303546304	622.6200850673395	713.6567655641609	665.3657497411732	1425.9509427055555
CLCA4_-_87012818.23-P1P2|CLCA4_-_87012807.23-P1P2	CLCA4	1860.378596256995	1817.3598423825688	3064.470687578557	2046.4309513350331	2124.0108586244883	2989.3082094049755
ANP32D_-_48866393.23-P1P2|ANP32D_-_48866604.23-P1P2	ANP32D	2191.257555010118	2642.3934129095896	2676.22999432914	4113.6144418948725	2800.1256511724655	3596.586508454781
KIAA0195_+_73453052.23-P1|KIAA0195_-_73452780.23-P1	KIAA0195	1028.9869590519652	2078.1702028388436	1307.422457759842	1879.2577186907629	1399.5253734458925	3235.2943558555294
ANXA13_+_124749624.23-P1P2|ANXA13_+_124749651.23-P1P2	ANXA13	1272.2528977408808	1979.4571182039986	1630.2920281212666	2000.314197502131	2085.3143045199936	2137.0046472891886
PCDHA7_-_140213875.23-P1P2|PCDHA7_-_140213901.23-P1P2	PCDHA7	1358.9338644001498	2378.4657971490565	2142.1000878053023	1307.4099711627762	1540.337834215026	1012.7710873393905
MAPK12_-_50700104.23-P1P2|MAPK12_+_50700086.23-P1P2	MAPK12	399.85091071856255	437.45482769757655	427.3039252190703	576.459422911277	449.30998932441094	303.6391495249027
SOX21_-_95364777.23-P1P2|SOX21_+_95364748.23-P1P2	SOX21	1705.657731037225	2703.6994338933355	1217.3378615849263	1608.3217899224626	1259.7878169574394	1444.2077270124325
CXorf27_+_37850027.23-P1P2|CXorf27_-_37850318.23-P1P2	CXorf27	3776.6803968102927	2806.5688589338583	3613.747561600832	3780.420895452154	5273.480401018087	4499.816889952909
SSU72_-_1509959.23-P1P2|SSU72_+_1509976.23-P1P2	SSU72	1339.3607428964438	2022.0596073621948	1706.8240744291597	1929.9861479069552	956.664809805564	1792.0475122276691
NDUFA4_-_10979611.23-P1P2|NDUFA4_-_10979541.23-P1P2	NDUFA4	2807.3448556743833	2097.9128197658124	3243.8426711126813	3420.710215555517	4579.092235698542	2405.0911115849094
SFXN1_-_174905581.23-P1P2|SFXN1_+_174905629.23-P1P2	SFXN1	2729.9844230644985	3079.848240607166	2346.982753442058	4966.774387803562	1812.2886172271697	3606.195342300505
NGB_+_77737104.23-P1P2|NGB_+_77737046.23-P1P2	NGB	1063.4729350346852	3785.3870244709537	1442.1507476143624	2604.443672713149	1498.41656726849	2417.5825955843516
CPOX_-_98312447.23-P1P2|CPOX_+_98312416.23-P1P2	CPOX	4229.658351610343	2825.2723907594077	2807.7694489208316	1418.0901803617412	3827.7341435029366	2840.3712847962415
OR4F17_-_110721.23-ENST00000318050.3|OR4F17_+_111155.23-ENST00000318050.3	OR4F17	1411.1288550766988	2081.287458143102	2134.9252084639375	1753.5895644961045	2005.7713877496433	2584.7763044999624
PUM2_-_20550551.23-P1P2|PUM2_+_20550519.23-P1P2	PUM2	1499.6739285458443	1525.3769288837111	1904.5318607245506	3034.482402204962	2355.115278970776	2844.214818334531
non-targeting_01806|non-targeting_01016	negative_control	4284.649502501707	4574.052616448294	3476.6276452991897	4785.766129009421	4252.321334371698	5074.42515392725
TCEANC2_-_54519331.23-P1P2|TCEANC2_-_54519328.23-P1P2	TCEANC2	2028.1482091459025	3067.379219390133	2325.458115417963	793.2081659259171	1640.303932318304	1825.678430687706
UBE2J2_+_1208988.23-P1P2|UBE2J2_+_1209152.23-P1P2	UBE2J2	1396.2160005976848	1246.9021217033062	2433.081305538438	1365.0559134539037	1167.3460488189241	1576.8096340834345
SLC13A1_-_122839921.23-P1P2|SLC13A1_-_122839927.23-P1P2	SLC13A1	1714.9782650866086	1794.4999701513414	2072.742920838774	2705.900531145534	1624.180368108098	2488.687966042715
RIOK1_-_7390078.23-P1P2|RIOK1_+_7390229.23-P1P2	RIOK1	932.9854583433126	1558.6276521291327	665.6693611155293	1371.9734265288391	661.0661326184515	2316.6898402042416
